id,shortDescription,description,categories,gender,imageUrl,brandName,seasonCode,materials,colors,path,x_overlap,y_overlap,category,encoded_category,x,y
19350541,Gia wide-sleeved blazer ,"Gia wide-sleeved blazer from GIA STUDIOS featuring black, wool-silk blend, V-neck, long wide sleeves, two front flap pockets and straight hem.","Women, Clothing, Jackets, Blazers",Woman,https://cdn-images.farfetch-contents.com/19/35/05/41/19350541_45268644_54.jpg,GIA STUDIOS,SS23,"Wool, Silk","Black, BLACK",/content/drive/MyDrive/소개원실-Team3/farfetch-data/womens/images (10.07)/jackets_images/19350541.jpg,10.382004,1.6195358,Jackets,2,73.83526811999998,17.82952021
20153115,high-neck vinyl jacket,"high-neck vinyl jacket from COURRÈGES featuring black, patent finish, appliqué logo, high neck, front button fastening, long sleeves and straight hem.","Women, Clothing, Jackets, Oversized Jackets",Woman,https://cdn-images.farfetch-contents.com/20/15/31/15/20153115_50135038_54.jpg,Courrèges,AW23,"Cotton, Cupro, Polyurethane, Spandex/Elastane","Black, 9999 BLACK",/content/drive/MyDrive/소개원실-Team3/farfetch-data/womens/images (10.07)/jackets_images/20153115.jpg,12.105375,5.1324,Jackets,2,85.83526811999998,35.82952021
20879353,Khris Iconic quilted hooded gilet,"Khris Iconic quilted hooded gilet from Khrisjoy featuring black, down-feather filling, padded design, quilted, drawstring hood, funnel neck, front zip fastening, sleeveless, two side zip-fastening pockets, two side welt pockets and drawstring hem.","Women, Clothing, Jackets, Waistcoats & Gilets",Woman,https://cdn-images.farfetch-contents.com/20/87/93/53/20879353_50838973_54.jpg,Khrisjoy,AW23,"Polyamide, Polyamide, Polyester, Furs & Skins->Goose Down, Furs & Skins->Goose Feather","Black, BK01 BLACK",/content/drive/MyDrive/소개원실-Team3/farfetch-data/womens/images (10.07)/jackets_images/20879353.jpg,11.804213,6.174518,Jackets,2,82.83526811999998,41.82952021
14905965,logo print denim jacket,"Blue cotton logo print denim jacket from Alexander Wang featuring all-over logo print, classic collar, front button fastening, front flap pockets, long sleeves, buttoned cuffs, tonal stitching, logo patch to the rear, straight hem and diagonal stripe print.","Women, Clothing, Jackets, Denim Jackets",Woman,https://cdn-images.farfetch-contents.com/14/90/59/65/14905965_24390502_54.jpg,Alexander Wang,AW23,Cotton,"Blue, White, 922 DEEP BLUE WHITE LOGO",/content/drive/MyDrive/소개원실-Team3/farfetch-data/womens/images (10.07)/jackets_images/14905965.jpg,9.848483,4.2180696,Jackets,2,67.83526812,29.82952021
21418037,Charmaine reversible faux-shearling jacket,"Charmaine reversible faux-shearling jacket from STAND STUDIO featuring light beige, faux shearling, faux suede, reversible, round neck, long sleeves, two front pouch pockets and straight hem.","Women, Clothing, Jackets, Faux Fur & Shearling Jackets",Woman,https://cdn-images.farfetch-contents.com/21/41/80/37/21418037_51399887_54.jpg,STAND STUDIO,AW23,Polyester,"Neutrals, 10220 - Natural BeigeMole Grey",/content/drive/MyDrive/소개원실-Team3/farfetch-data/womens/images (10.07)/jackets_images/21418037.jpg,11.686917,3.3853252,Jackets,2,84.83526811999998,25.82952021
19812946,zip-up denim jacket,"zip-up denim jacket from DIESEL featuring black, cotton blend, denim, contrast stitching, pointed flat collar, front zip fastening and long sleeves.","Women, Clothing, Jackets, Denim Jackets",Woman,https://cdn-images.farfetch-contents.com/19/81/29/46/19812946_51239088_54.jpg,Diesel,AW23,"Elastane, Cotton","Black, 02 - BLACK",/content/drive/MyDrive/소개원실-Team3/farfetch-data/womens/images (10.07)/jackets_images/19812946.jpg,9.98261,4.292195,Jackets,2,72.83526811999998,32.82952021
20850285,Cypress puffer jacket,"Cypress puffer jacket from CANADA GOOSE featuring black, duck down, padded design, quilted, logo patch at the sleeve, funnel neck, concealed front press-stud fastening, long sleeves, two side zip-fastening pockets and straight hem.","Women, Clothing, Jackets, Down Jackets",Woman,https://cdn-images.farfetch-contents.com/20/85/02/85/20850285_51080492_54.jpg,Canada Goose,AW23,"Furs & Skins->Duck Down, Polyamide, Polyamide","Black, 61 - BLACK",/content/drive/MyDrive/소개원실-Team3/farfetch-data/womens/images (10.07)/jackets_images/20850285.jpg,12.347,6.1326833,Jackets,2,85.83526811999998,42.82952021
18646433,oversized hooded jacket,"oversized hooded jacket from BRUNELLO CUCINELLI featuring cream white, wool, shearling trim, classic hood, front zip fastening and long sleeves.","Women, Clothing, Jackets, Oversized Jackets",Woman,https://cdn-images.farfetch-contents.com/18/64/64/33/18646433_40402614_54.jpg,Brunello Cucinelli,AW23,"Synthetic->Acetate, Furs & Skins->Sheep Skin/Shearling, Silk, Wool, Metals & Alloys->Eco Brass","White, C7872 WHITE",/content/drive/MyDrive/소개원실-Team3/farfetch-data/womens/images (10.07)/jackets_images/18646433.jpg,11.602811,3.5224187,Jackets,2,82.83526811999998,24.82952021
19828448,Amalteas padded jacket,"Amalteas padded jacket from MONCLER featuring cream white, down-feather filling, quilted, water-repellent, logo patch at the sleeve, funnel neck, front two-way zip fastening, long sleeves, elasticated cuffs, zip-fastening chest pocket, two side zip-fastening pockets, full lining and straight hem.","Men, Women, Clothing, Clothing, Jackets, Jackets, Down Jackets, Down Jackets",Unisex,https://cdn-images.farfetch-contents.com/19/82/84/48/19828448_44539019_54.jpg,Moncler,AW23,"Feather Down, Polyamide, Polyamide","Neutrals, 034",/content/drive/MyDrive/소개원실-Team3/farfetch-data/womens/images (10.07)/jackets_images/19828448.jpg,12.79163,6.5357885,Jackets,2,91.83526812,46.82952021
16172062,Hybridge packable puffer jacket,"Black feather down Hybridge packable puffer jacket from CANADA GOOSE featuring padded design, packable design, logo patch at the sleeve, classic hood, high neck, front zip fastening, long sleeves, two side zip-fastening pockets, thumb slot and straight hem.","Women, Clothing, Activewear, Jackets, Skiwear, Down Jackets, Ski Jackets",Woman,https://cdn-images.farfetch-contents.com/16/17/20/62/16172062_32090660_54.jpg,Canada Goose,AW23,"Feather Down, Polyamide, Polyamide","Black, 61 BLACK",/content/drive/MyDrive/소개원실-Team3/farfetch-data/womens/images (10.07)/jackets_images/16172062.jpg,12.547811,6.2092776,Jackets,2,88.83526811999998,43.82952021
19953464,VLogo Signature fringed cape,"VLogo Signature fringed cape from VALENTINO GARAVANI featuring Valentino Ready To Wear, beige, ecru, black, virgin wool blend, VLogo Signature, draped design, open front, fringed edge and asymmetric hem. The full look includes Valentino Garavani accessories..","Women, Clothing, Jackets, Knits, Capes, Cardi-Coats",Woman,https://cdn-images.farfetch-contents.com/19/95/34/64/19953464_50647241_54.jpg,Valentino Garavani,AW23,"Cashmere, Silk, Virgin Wool","Brown, KFU - CAMMELLOCAMMELLO ICONOGRAPHE NERO",/content/drive/MyDrive/소개원실-Team3/farfetch-data/womens/images (10.07)/jackets_images/19953464.jpg,12.815392,3.309015,Coats,0,89.83526811999998,24.82952021
18811434,reflective zip-away puffer jacket,"reflective zip-away puffer jacket from DION LEE featuring black, recycled PET, padded design, reflective effect, detachable panels, front zip fastening, high neck, drawstring waist, long sleeves, straight hem and above-knee length.","Women, Clothing, Jackets, Down Jackets",Woman,https://cdn-images.farfetch-contents.com/18/81/14/34/18811434_41959890_54.jpg,Dion Lee,SS23,"Polyester, Synthetic->Recycled PET","Grey, BLACKREFLECTIVE",/content/drive/MyDrive/소개원실-Team3/farfetch-data/womens/images (10.07)/jackets_images/18811434.jpg,12.357952,5.9226294,Jackets,2,85.83526811999998,39.82952021
20527202,crystal-embellished cropped wool blazer,"crystal-embellished cropped wool blazer from Area featuring black, virgin wool, crystal embellishment, shawl lapels, plunging V-neck, front hook and eye fastening, shoulder pads, long sleeves, buttoned cuffs and cropped.","Women, Clothing, Jackets, Blazers, Cropped Jackets",Woman,https://cdn-images.farfetch-contents.com/20/52/72/02/20527202_50608770_54.jpg,AREA,AW23,"Virgin Wool, Synthetic->Lycra","Black, BLACK",/content/drive/MyDrive/소개원실-Team3/farfetch-data/womens/images (10.07)/jackets_images/20527202.jpg,9.819406,2.338253,Jackets,2,69.83526812,20.82952021
19382809,cropped wool blazer,"cropped wool blazer from Alexander McQueen featuring black, wool, peak lapels, long sleeves, buttoned cuffs, front button fastening and cropped.","Women, Clothing, Jackets, Blazers",Woman,https://cdn-images.farfetch-contents.com/19/38/28/09/19382809_42695694_54.jpg,Alexander McQueen,SS23,"Wool, Cupro","Black, 1000 BLACK",/content/drive/MyDrive/소개원실-Team3/farfetch-data/womens/images (10.07)/jackets_images/19382809.jpg,10.001412,2.118369,Jackets,2,70.83526812,19.82952021
18329674,drawstring padded jacket,"drawstring padded jacket from ACNE STUDIOS featuring black, feather down, padded design, drawstring waist, front zip fastening and long sleeves.","Women, Clothing, Jackets, Down Jackets",Woman,https://cdn-images.farfetch-contents.com/18/32/96/74/18329674_43846363_54.jpg,Acne Studios,SS23,"Feather Down, Nylon, Nylon","Black, 900-BLACK",/content/drive/MyDrive/소개원실-Team3/farfetch-data/womens/images (10.07)/jackets_images/18329674.jpg,12.916097,5.870223,Jackets,2,90.83526812,40.82952021
20112928,tailored denim jacket,"tailored denim jacket from Balmain featuring blue, cotton, peak lapels, long sleeves, buttoned cuffs, double-breasted button fastening, chest welt pocket, two front flap pockets and straight hem.","Women, Clothing, Jackets, Blazers, Denim Jackets",Woman,https://cdn-images.farfetch-contents.com/20/11/29/28/20112928_50292533_54.jpg,Balmain,AW23,Cotton,"Blue, 6FF BLUE JEAN",/content/drive/MyDrive/소개원실-Team3/farfetch-data/womens/images (10.07)/jackets_images/20112928.jpg,11.239297,1.3009226,Jackets,2,80.83526811999998,8.82952021
20870276,EKD-embroidered fleece hooded jacket,"EKD-embroidered fleece hooded jacket from BURBERRY featuring cream white, wool-cashmere blend, fleece texture, embroidered logo at the chest, signature Equestrian Knight motif, slouchy hood, front two-way zip fastening, long sleeves, two press-stud fastening side pockets and checked lining.","Women, Clothing, Jackets, Faux Fur & Shearling Jackets",Woman,https://cdn-images.farfetch-contents.com/20/87/02/76/20870276_50767554_54.jpg,Burberry,AW23,"Polyester, Cashmere, Wool, Polyester","White, FROSTED VANILLA",/content/drive/MyDrive/소개원실-Team3/farfetch-data/womens/images (10.07)/jackets_images/20870276.jpg,11.742796,3.7223787,Jackets,2,83.83526811999998,27.82952021
19312307,Vaughn faux-leather jacket,"Vaughn faux-leather jacket from MIAOU featuring brown, faux leather, raised logo detail, press-stud fastening collar, front zip fastening, long sleeves, cuff zips, belted waist and cropped. We've partnered with Good On You — an independent agency that rates how brands perform in relation to their impact on the planet, people and animals, with a multi-criteria rating simplified to a five points scale. In order to be awarded our conscious label, larger brands need to score a minimum of four out of five ('Good'), while smaller brands must score at least three out of five ('It's a start'). This item comes from a brand rated four out of five ('Good') by Good on You. Please note, this is a brand-level rating and does not guarantee that this product is made with conscious materials.. Learn more about what makes a product Conscious on our Conscious Criteria page.","Women, Clothing, Jackets, Fitted Jackets",Woman,https://cdn-images.farfetch-contents.com/19/31/23/07/19312307_44665738_54.jpg,Miaou,AW23,"Polyester, Polyester, Spandex/Elastane","Brown, Black, VARNISH PRINTED SUEDE",/content/drive/MyDrive/소개원실-Team3/farfetch-data/womens/images (10.07)/jackets_images/19312307.jpg,10.685588,3.5788758,Jackets,2,75.83526811999998,25.82952021
16308515,hooded puffer coat,"This black Rick Owens hooded puffer coat boasts Italian craftsmanship. It features a knee-length hem, long sleeves, a snap button front fastening, two side pockets and a signature webbing strap with silver tone rivets at the yoke. As the designer himself said: ‘Style is a gift to others.’ Get ready to receive countless thank you letters after debuting your Rick Owens puffer jacket.
","Women, Clothing, Jackets, Oversized Jackets, Down Jackets",Woman,https://cdn-images.farfetch-contents.com/16/30/85/15/16308515_34556200_54.jpg,Rick Owens,AW23,Polyamide,"Black, 09 BLACK",/content/drive/MyDrive/소개원실-Team3/farfetch-data/womens/images (10.07)/jackets_images/16308515.jpg,13.469251,5.8674936,Jackets,2,96.83526812,41.82952021
20133404,long-sleeve bomber jacket,"long-sleeve bomber jacket from GANNI featuring black, recycled polyester blend, classic collar, front button fastening, long sleeves, chest welt pocket and straight hem. This item is made from at least 50% recycled or upcycled materials. For recycled synthetic clothing products, we highly recommend using a microfibre-catching washing bag to ensure that no microplastics that can pollute water are released in the process.. Learn more about what makes a product Conscious on our Conscious Criteria page.","Women, Clothing, Jackets, Varsity Jackets",Woman,https://cdn-images.farfetch-contents.com/20/13/34/04/20133404_50246131_54.jpg,GANNI,AW23,"Recycled Polyester, Elastane","Black, 099 - BLACK",/content/drive/MyDrive/소개원실-Team3/farfetch-data/womens/images (10.07)/jackets_images/20133404.jpg,10.576705,3.739335,Jackets,2,72.83526811999998,26.82952021
17671957,Hybridge padded jacket,"Black Hybridge padded jacket from CANADA GOOSE featuring feather down, logo patch at the sleeve, contrasting-fabric sleeves and front zip fastening.","Women, Clothing, Jackets, Down Jackets",Woman,https://cdn-images.farfetch-contents.com/17/67/19/57/17671957_37594738_54.jpg,Canada Goose,AW23,"Polyamide, Wool, Feather Down, Polyester","Black, 61 BLACK",/content/drive/MyDrive/소개원실-Team3/farfetch-data/womens/images (10.07)/jackets_images/17671957.jpg,12.465836,6.2313914,Jackets,2,86.83526811999998,43.82952021
19423204,reversible knit-sleeve padded jacket,"reversible knit-sleeve padded jacket from THOM BROWNE featuring light grey, virgin wool, knitted panels, padded design, reversible, front zip fastening and long sleeves.","Women, Clothing, Jackets, Down Jackets",Woman,https://cdn-images.farfetch-contents.com/19/42/32/04/19423204_44382010_54.jpg,Thom Browne,AW23,"Polyester, Virgin Wool, Cupro","Grey, White, 055 LT GREY",/content/drive/MyDrive/소개원실-Team3/farfetch-data/womens/images (10.07)/jackets_images/19423204.jpg,10.670279,3.7686167,Jackets,2,73.83526811999998,27.82952021
